t,lead_h,record_utc,z,airspeed,temperature_C,pressure_hPa,density_kg_m3,humidity,wind_x,wind_y,ice_mass_kg
5.699999999999988,0.5699999999999987,2026-09-06 00:00,0.35418522534622066,7.97483233366758,16.688128987229618,1015.2650933161509,1.2124565403241974,0.9093303666046388,-2.100655989044589,2.921759541906187,0.0
5.749999999999988,0.5749999999999987,2026-09-06 00:00,0.33131341129519143,8.219302146643699,16.688193717101626,1015.2652763009786,1.2124564098086537,0.9093358831004225,-2.0784400500065265,2.9166276545170517,0.0
5.799999999999987,0.5799999999999987,2026-09-06 00:00,0.3072617238538504,8.456835667791683,16.688266116150658,1015.2656010275674,1.2124564137644527,0.9093413995962061,-2.052885553202719,2.9051461290528753,0.0
5.849999999999987,0.5849999999999987,2026-09-06 00:00,0.28302682183082223,8.68737119390134,16.68833970609444,1015.2659477700657,1.2124564386078294,0.9093469160919897,-2.024649489622932,2.888087906460015,0.0
5.899999999999987,0.5899999999999987,2026-09-06 00:00,0.2592978324641797,8.911021785702363,16.68841000760591,1015.2662337448206,1.2124564058020115,0.9093524325877733,-1.9942384020814674,2.86605826138479,0.0
5.949999999999987,0.5949999999999988,2026-09-06 00:00,0.23653259391104117,9.128026726693621,16.688474044737177,1015.2664039518969,1.212456263168588,0.909357949083557,-1.9620507248598762,2.8395455182493627,0.0
5.999999999999987,0.5999999999999986,2026-09-06 00:00,0.21535525138355857,9.25559310412215,16.688527760544275,1015.2663834126042,1.2124559395752836,0.9093634655793407,-1.9289685735284654,2.809775410774741,0.0
6.0499999999999865,0.6049999999999986,2026-09-06 00:00,0.19818027163643076,9.253352715438304,16.688555460993314,1015.2658820778386,1.212455159852537,0.9093689820751243,-1.899528002031273,2.783375168444958,0.0
6.099999999999986,0.6099999999999987,2026-09-06 00:00,0.18629717412085536,9.24959776905252,16.688548764207837,1015.264745036122,1.2124537770354364,0.9093744985709079,-1.8775500442403323,2.7660758401128778,0.0
6.149999999999986,0.6149999999999987,2026-09-06 00:00,0.1813821359051351,9.251210810286082,16.688496775036867,1015.2627709271618,1.2124516000925478,0.9093800150666915,-1.8680130502727441,2.7654237043656686,0.0
6.199999999999986,0.6199999999999987,2026-09-06 00:00,0.18532165974141268,9.266862821301455,16.688387231212516,1015.2597331254485,1.2124484140223752,0.9093855315624751,-1.8756420892767331,2.788688565399711,0.0
6.249999999999986,0.6249999999999986,2026-09-06 00:00,0.19937144575906712,9.302610990453214,16.688211970684108,1015.2554807859728,1.2124440757151178,0.9093910480582588,-1.9016482372082035,2.8379482945480397,0.0
6.299999999999986,0.6299999999999986,2026-09-06 00:00,0.22326675968987228,9.356770876518642,16.687972714224202,1015.2500457158806,1.2124386153421849,0.9093965645540424,-1.94190754702356,2.9072376260443207,0.0
6.349999999999985,0.6349999999999985,2026-09-06 00:00,0.2551630062090583,9.42077987373395,16.687681451702474,1015.2436495118012,1.2124322431285461,0.909402081049826,-1.9893083853919893,2.9859547381099683,0.0
6.399999999999985,0.6399999999999985,2026-09-06 00:00,0.29209590188099593,9.484126698172973,16.687357450961258,1015.2366482762374,1.2124252969066038,0.9094075975456096,-2.037134797948733,3.0639379160146265,0.0
6.449999999999985,0.6449999999999985,2026-09-06 00:00,0.3306635495123589,9.53861146412863,16.68702282433236,1015.2294506774786,1.2124181643805663,0.9094131140413932,-2.0807920446335033,3.134129674923724,0.0
6.499999999999985,0.6499999999999985,2026-09-06 00:00,0.3676646437916638,9.580073197685469,16.686698380300186,1015.222441281564,1.212411210391454,0.9094186305371769,-2.1178515286472432,3.1927171323592387,0.0
6.549999999999985,0.6549999999999985,2026-09-06 00:00,0.4005167498610471,9.60800831552193,16.686400904691368,1015.2159303062045,1.2124047292477969,0.9094241470329605,-2.147416054538736,3.2382204503705867,0.0
6.5999999999999845,0.6599999999999985,2026-09-06 00:00,0.42741841762079374,9.62423278413497,16.686142106931584,1015.2101341486228,1.212398926251232,0.9094296635287441,-2.1694690857901633,3.2705304159531376,0.0
6.649999999999984,0.6649999999999985,2026-09-06 00:00,0.44732475357943563,9.631524299787982,16.685928778828497,1015.2051783224691,1.2123939204817396,0.9094351800245277,-2.184419777071858,3.2902256410435076,0.0
